,Num_Acc,place,catu,grav,sexe,secu,locp,actp,etatp,an_nais,num_veh,senc,catv,occutc,obs,obsm,choc,manv,mois,jour,hrmn,lum,agg,int,atm,col,mom,catvopp,catv_gen,catvopp_gen
7454,201600003317,1.0,1,3,1,11.0,0.0,0.0,0.0,1994.0,A01,1.0,7,0,2.0,0.0,8.0,19.0,2,22,1530,1,1,1,1,6,3,7,2,2
7455,201600003317,2.0,2,1,1,11.0,0.0,0.0,0.0,1993.0,A01,1.0,7,0,2.0,0.0,8.0,19.0,2,22,1530,1,1,1,1,6,3,7,2,2
7456,201600003318,1.0,1,3,1,11.0,0.0,0.0,0.0,1953.0,B02,1.0,7,0,0.0,0.0,4.0,2.0,3,5,1130,1,1,1,1,2,1,7,2,2
7457,201600003318,1.0,1,4,1,11.0,0.0,0.0,0.0,1935.0,A01,1.0,7,0,0.0,2.0,1.0,2.0,3,5,1130,1,1,1,1,2,1,7,2,2
7458,201600003319,1.0,1,1,1,13.0,0.0,0.0,0.0,1975.0,A01,0.0,7,0,0.0,6.0,1.0,1.0,3,19,45,3,1,1,1,6,0,7,2,2
7459,201600003319,2.0,2,1,1,13.0,0.0,0.0,0.0,1965.0,A01,0.0,7,0,0.0,6.0,1.0,1.0,3,19,45,3,1,1,1,6,0,7,2,2
7460,201600003319,3.0,2,3,2,11.0,0.0,0.0,0.0,1961.0,A01,0.0,7,0,0.0,6.0,1.0,1.0,3,19,45,3,1,1,1,6,0,7,2,2
7461,201600003320,1.0,1,3,2,11.0,0.0,0.0,0.0,1996.0,A01,2.0,7,0,0.0,6.0,9.0,1.0,3,18,2115,3,1,1,1,6,4,7,2,2
7462,201600003320,2.0,2,1,2,11.0,0.0,0.0,0.0,1972.0,A01,2.0,7,0,0.0,6.0,9.0,1.0,3,18,2115,3,1,1,1,6,4,7,2,2
7463,201600003321,1.0,1,3,1,11.0,0.0,0.0,0.0,1995.0,A01,2.0,7,0,0.0,2.0,7.0,1.0,6,19,845,1,1,1,1,1,1,7,2,2
7464,201600003321,2.0,2,2,1,12.0,0.0,0.0,0.0,1995.0,A01,2.0,7,0,0.0,2.0,7.0,1.0,6,19,845,1,1,1,1,1,1,7,2,2
7465,201600003321,1.0,1,4,1,11.0,0.0,0.0,0.0,1967.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,6,19,845,1,1,1,1,1,1,7,2,2
7466,201600003321,2.0,2,4,2,11.0,0.0,0.0,0.0,1969.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,6,19,845,1,1,1,1,1,1,7,2,2
7467,201600003322,1.0,1,3,2,11.0,0.0,0.0,0.0,1985.0,A01,1.0,7,0,13.0,0.0,1.0,1.0,7,29,1645,1,1,1,1,6,3,7,2,2
7468,201600003323,1.0,1,1,1,11.0,0.0,0.0,0.0,1973.0,A01,1.0,7,0,0.0,2.0,2.0,2.0,11,26,1645,1,1,1,7,2,3,1,2,1
7469,201600003323,1.0,1,2,1,21.0,0.0,0.0,0.0,1947.0,B02,1.0,1,0,0.0,0.0,4.0,1.0,11,26,1645,1,1,1,7,2,3,7,1,2
7470,201600003324,2.0,2,4,2,11.0,0.0,0.0,0.0,1999.0,A01,2.0,7,0,0.0,2.0,3.0,1.0,1,23,1145,1,1,1,1,1,1,7,2,2
7471,201600003324,1.0,1,4,2,11.0,0.0,0.0,0.0,1997.0,A01,2.0,7,0,0.0,2.0,3.0,1.0,1,23,1145,1,1,1,1,1,1,7,2,2
7472,201600003324,1.0,1,3,1,11.0,0.0,0.0,0.0,1927.0,B02,1.0,7,0,0.0,2.0,3.0,1.0,1,23,1145,1,1,1,1,1,1,7,2,2
7473,201600003325,1.0,1,2,1,11.0,0.0,0.0,0.0,1933.0,A01,1.0,7,0,1.0,0.0,1.0,1.0,2,8,1145,1,1,1,1,2,1,14,2,3
7474,201600003325,1.0,1,1,1,11.0,0.0,0.0,0.0,1979.0,B02,1.0,14,0,0.0,0.0,4.0,15.0,2,8,1145,1,1,1,1,2,1,7,3,2
7475,201600003326,1.0,1,3,1,21.0,0.0,0.0,0.0,1968.0,A01,2.0,33,0,1.0,2.0,2.0,17.0,5,5,1730,1,2,1,1,4,3,7,1,2
7476,201600003326,2.0,2,4,2,21.0,0.0,0.0,0.0,1976.0,A01,2.0,33,0,1.0,2.0,2.0,17.0,5,5,1730,1,2,1,1,4,3,7,1,2
7477,201600003326,1.0,1,1,2,11.0,0.0,0.0,0.0,1969.0,B02,2.0,7,0,0.0,2.0,6.0,17.0,5,5,1730,1,2,1,1,4,3,33,2,1
7478,201600003326,1.0,1,1,2,11.0,0.0,0.0,0.0,1960.0,C03,2.0,7,0,0.0,2.0,3.0,2.0,5,5,1730,1,2,1,1,4,3,33,2,1
7479,201600003327,1.0,1,2,1,21.0,0.0,0.0,0.0,1968.0,A01,1.0,33,0,0.0,2.0,1.0,13.0,5,27,1630,1,1,1,1,6,3,7,1,2
7480,201600003327,1.0,1,1,1,11.0,0.0,0.0,0.0,1959.0,B02,2.0,7,0,0.0,2.0,6.0,1.0,5,27,1630,1,1,1,1,6,3,33,2,1
7481,201600003328,1.0,1,3,2,21.0,0.0,0.0,0.0,1989.0,B02,1.0,31,0,0.0,2.0,1.0,1.0,7,9,945,1,1,2,1,3,1,7,1,2
7482,201600003328,1.0,1,1,2,11.0,0.0,0.0,0.0,1996.0,A01,2.0,7,0,0.0,2.0,3.0,19.0,7,9,945,1,1,2,1,3,1,31,2,1
7483,201600003329,1.0,1,1,2,11.0,0.0,0.0,0.0,1933.0,A01,1.0,7,0,0.0,2.0,1.0,9.0,7,21,1730,1,2,6,1,3,3,1,2,1
7484,201600003329,1.0,1,3,2,21.0,0.0,0.0,0.0,1930.0,B02,1.0,1,0,0.0,2.0,7.0,1.0,7,21,1730,1,2,6,1,3,3,7,1,2
7485,201600003330,0.0,3,3,1,0.0,1.0,1.0,1.0,1992.0,A01,1.0,10,0,0.0,1.0,3.0,1.0,8,23,415,2,1,1,1,6,0,10,2,2
7486,201600003330,1.0,1,1,2,11.0,0.0,0.0,0.0,1978.0,A01,1.0,10,0,0.0,1.0,3.0,1.0,8,23,415,2,1,1,1,6,0,10,2,2
7487,201600003331,2.0,2,1,1,11.0,0.0,0.0,0.0,1987.0,A01,2.0,7,0,0.0,2.0,1.0,5.0,8,30,645,2,2,1,1,1,1,10,2,2
7488,201600003331,1.0,1,3,1,11.0,0.0,0.0,0.0,1987.0,A01,2.0,7,0,0.0,2.0,1.0,5.0,8,30,645,2,2,1,1,1,1,10,2,2
7489,201600003331,1.0,1,4,1,11.0,0.0,0.0,0.0,1994.0,B02,1.0,10,0,0.0,2.0,1.0,1.0,8,30,645,2,2,1,1,1,1,7,2,2
7490,201600003332,1.0,1,4,2,11.0,0.0,0.0,0.0,1949.0,A01,2.0,7,0,0.0,2.0,1.0,1.0,8,28,1745,1,1,1,1,1,3,7,2,2
7491,201600003332,1.0,1,3,1,11.0,0.0,0.0,0.0,1943.0,B02,1.0,7,0,0.0,2.0,3.0,13.0,8,28,1745,1,1,1,1,1,3,7,2,2
7492,201600003333,1.0,1,3,1,21.0,0.0,0.0,0.0,1979.0,A01,2.0,32,0,0.0,2.0,8.0,19.0,10,28,1415,1,2,6,1,3,3,7,1,2
7493,201600003333,1.0,1,1,1,11.0,0.0,0.0,0.0,1944.0,B02,1.0,7,0,0.0,2.0,7.0,1.0,10,28,1415,1,2,6,1,3,3,32,2,1
7494,201600003333,2.0,2,4,2,11.0,0.0,0.0,0.0,1944.0,B02,1.0,7,0,0.0,2.0,7.0,1.0,10,28,1415,1,2,6,1,3,3,32,2,1
7495,201600003334,1.0,1,3,1,21.0,0.0,0.0,0.0,2002.0,A01,2.0,2,0,0.0,0.0,3.0,2.0,11,2,1745,1,1,3,1,3,3,7,1,2
7496,201600003334,1.0,1,1,1,11.0,0.0,0.0,0.0,1971.0,B02,2.0,7,0,0.0,0.0,2.0,16.0,11,2,1745,1,1,3,1,3,3,2,2,1
7497,201600003335,1.0,1,1,1,11.0,0.0,0.0,0.0,1967.0,A01,1.0,10,0,0.0,1.0,4.0,4.0,11,30,1130,1,2,1,1,6,1,10,2,2
7498,201600003335,0.0,3,3,2,0.0,1.0,3.0,1.0,1937.0,A01,1.0,10,0,0.0,1.0,4.0,4.0,11,30,1130,1,2,1,1,6,1,10,2,2
7499,201600003336,1.0,1,1,1,11.0,0.0,0.0,0.0,1987.0,A01,2.0,7,0,0.0,1.0,2.0,1.0,1,10,1815,3,1,1,3,6,4,7,2,2
7500,201600003336,0.0,3,3,1,0.0,1.0,1.0,1.0,1974.0,A01,2.0,7,0,0.0,1.0,2.0,1.0,1,10,1815,3,1,1,3,6,4,7,2,2
7501,201600003337,1.0,1,4,1,11.0,0.0,0.0,0.0,1973.0,A01,2.0,7,0,0.0,0.0,0.0,13.0,2,29,1745,1,1,1,1,7,3,7,2,2
7502,201600003337,2.0,2,3,1,11.0,0.0,0.0,0.0,1955.0,A01,2.0,7,0,0.0,0.0,0.0,13.0,2,29,1745,1,1,1,1,7,3,7,2,2
7503,201600003338,1.0,1,2,1,11.0,0.0,0.0,0.0,1988.0,A01,2.0,7,0,0.0,0.0,0.0,0.0,4,21,330,4,1,1,1,6,0,7,2,2
7504,201600003339,1.0,1,1,2,11.0,0.0,0.0,0.0,1972.0,B02,2.0,7,0,0.0,2.0,1.0,1.0,4,24,1945,1,2,1,2,1,4,32,2,1
7505,201600003339,1.0,1,3,1,21.0,0.0,0.0,0.0,1977.0,A01,1.0,32,0,0.0,2.0,1.0,13.0,4,24,1945,1,2,1,2,1,4,7,1,2
7506,201600003340,1.0,1,2,2,22.0,0.0,0.0,0.0,1970.0,A01,1.0,1,0,0.0,0.0,0.0,1.0,7,15,1200,1,1,1,1,7,2,1,1,1
7507,201600003341,1.0,1,1,1,11.0,0.0,0.0,0.0,1990.0,A01,2.0,10,0,1.0,0.0,5.0,14.0,7,26,1445,1,2,1,1,3,3,1,2,1
7508,201600003341,1.0,1,3,1,91.0,0.0,0.0,0.0,2003.0,B02,0.0,1,0,0.0,0.0,4.0,24.0,7,26,1445,1,2,1,1,3,3,10,1,2
7509,201600003342,1.0,1,1,2,11.0,0.0,0.0,0.0,1993.0,A01,1.0,7,0,0.0,1.0,2.0,1.0,11,3,1115,1,2,1,1,6,1,7,2,2
7510,201600003342,0.0,3,4,1,0.0,2.0,1.0,1.0,1986.0,A01,1.0,7,0,0.0,1.0,2.0,1.0,11,3,1115,1,2,1,1,6,1,7,2,2
7511,201600003343,1.0,1,1,1,11.0,0.0,0.0,0.0,1977.0,A01,2.0,7,0,0.0,2.0,2.0,2.0,12,28,1700,1,1,1,1,2,3,1,2,1
7512,201600003343,1.0,1,3,1,22.0,0.0,0.0,0.0,1962.0,B02,2.0,1,0,0.0,2.0,6.0,2.0,12,28,1700,1,1,1,1,2,3,7,1,2
7513,201600003344,1.0,1,1,2,11.0,0.0,0.0,0.0,1993.0,A01,2.0,7,0,0.0,2.0,2.0,17.0,1,13,1845,3,1,1,2,3,4,2,2,1
7514,201600003344,1.0,1,3,1,21.0,0.0,0.0,0.0,2000.0,B02,2.0,2,0,0.0,2.0,8.0,15.0,1,13,1845,3,1,1,2,3,4,7,1,2
7515,201600003345,1.0,1,4,1,11.0,0.0,0.0,0.0,1954.0,A01,1.0,7,0,0.0,2.0,3.0,13.0,1,25,1045,1,1,1,1,1,1,7,2,2
7516,201600003345,1.0,1,3,1,11.0,0.0,0.0,0.0,1963.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,1,25,1045,1,1,1,1,1,1,7,2,2
7517,201600003346,1.0,1,1,1,11.0,0.0,0.0,0.0,1982.0,A01,2.0,7,0,8.0,0.0,2.0,21.0,2,9,1430,1,1,1,1,7,3,7,2,2
7518,201600003346,2.0,2,3,1,11.0,0.0,0.0,0.0,1982.0,A01,2.0,7,0,8.0,0.0,2.0,21.0,2,9,1430,1,1,1,1,7,3,7,2,2
7519,201600003347,1.0,1,2,2,2.0,0.0,0.0,0.0,1953.0,B02,1.0,1,0,0.0,2.0,0.0,9.0,9,27,1015,1,1,2,1,1,1,7,1,2
7520,201600003347,1.0,1,1,1,11.0,0.0,0.0,0.0,1962.0,A01,2.0,7,0,0.0,2.0,2.0,1.0,9,27,1015,1,1,2,1,1,1,1,2,1
7521,201600003348,1.0,1,1,1,11.0,0.0,0.0,0.0,1958.0,B02,2.0,10,0,0.0,2.0,3.0,19.0,12,22,1730,5,2,2,3,3,3,30,2,1
7522,201600003348,1.0,1,3,1,21.0,0.0,0.0,0.0,1982.0,A01,1.0,30,0,0.0,2.0,1.0,1.0,12,22,1730,5,2,2,3,3,3,10,1,2
7523,201600003349,1.0,1,1,1,11.0,0.0,0.0,0.0,1993.0,A01,2.0,7,0,0.0,0.0,2.0,15.0,6,25,2000,2,1,3,1,3,4,33,2,1
7524,201600003349,2.0,2,4,1,11.0,0.0,0.0,0.0,1989.0,A01,2.0,7,0,0.0,0.0,2.0,15.0,6,25,2000,2,1,3,1,3,4,33,2,1
7525,201600003349,1.0,1,2,1,21.0,0.0,0.0,0.0,1959.0,B02,1.0,33,0,0.0,0.0,1.0,1.0,6,25,2000,2,1,3,1,3,4,7,1,2
7526,201600003349,2.0,2,3,2,21.0,0.0,0.0,0.0,1969.0,B02,1.0,33,0,0.0,0.0,1.0,1.0,6,25,2000,2,1,3,1,3,4,7,1,2
7527,201600003350,1.0,1,3,2,21.0,0.0,0.0,0.0,1999.0,A01,1.0,2,0,0.0,2.0,1.0,1.0,6,29,2030,1,1,1,1,2,4,7,1,2
7528,201600003350,1.0,1,1,2,11.0,0.0,0.0,0.0,1987.0,B02,1.0,7,0,0.0,2.0,4.0,1.0,6,29,2030,1,1,1,1,2,4,2,2,1
7529,201600003351,1.0,1,2,2,12.0,0.0,0.0,0.0,1949.0,A01,1.0,7,0,9.0,0.0,2.0,14.0,9,5,1630,1,2,1,1,6,3,7,2,2
7530,201600003352,1.0,1,2,1,11.0,0.0,0.0,0.0,1962.0,A01,2.0,7,0,0.0,0.0,2.0,13.0,9,24,1415,1,1,1,1,1,3,7,2,2
7531,201600003352,1.0,1,3,1,11.0,0.0,0.0,0.0,1965.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,9,24,1415,1,1,1,1,1,3,7,2,2
7532,201600003352,2.0,2,3,2,11.0,0.0,0.0,0.0,1966.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,9,24,1415,1,1,1,1,1,3,7,2,2
7533,201600003353,1.0,1,1,2,11.0,0.0,0.0,0.0,1961.0,A01,2.0,7,0,0.0,2.0,3.0,13.0,2,5,1730,1,2,1,1,1,3,2,2,1
7534,201600003353,1.0,1,4,1,21.0,0.0,0.0,0.0,2000.0,B02,1.0,2,0,0.0,2.0,1.0,13.0,2,5,1730,1,2,1,1,1,3,7,1,2
7535,201600003354,1.0,1,3,2,11.0,0.0,0.0,0.0,1944.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,3,11,1245,1,1,1,1,1,2,7,2,2
7536,201600003354,1.0,1,1,1,11.0,0.0,0.0,0.0,1984.0,A01,2.0,7,0,0.0,2.0,6.0,13.0,3,11,1245,1,1,1,1,1,2,7,2,2
7537,201600003355,1.0,1,3,1,21.0,0.0,0.0,0.0,1965.0,A01,1.0,33,0,8.0,0.0,1.0,1.0,4,24,1645,1,1,1,1,6,3,33,1,1
7538,201600003356,1.0,1,1,1,11.0,0.0,0.0,0.0,1970.0,A01,0.0,7,0,0.0,1.0,4.0,4.0,8,9,1800,1,2,7,1,6,4,7,2,2
7539,201600003356,0.0,3,3,2,0.0,2.0,3.0,1.0,1946.0,A01,0.0,7,0,0.0,1.0,4.0,4.0,8,9,1800,1,2,7,1,6,4,7,2,2
7540,201600003357,1.0,1,2,1,21.0,0.0,0.0,0.0,1947.0,A01,1.0,30,0,0.0,2.0,1.0,1.0,8,10,1000,1,1,2,1,3,1,7,1,2
7541,201600003357,1.0,1,1,1,11.0,0.0,0.0,0.0,1985.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,8,10,1000,1,1,2,1,3,1,30,2,1
7542,201600003358,1.0,1,3,1,11.0,0.0,0.0,0.0,1926.0,A01,1.0,7,0,0.0,2.0,2.0,1.0,8,26,1545,1,1,3,1,3,3,7,2,2
7543,201600003358,2.0,2,3,2,11.0,0.0,0.0,0.0,1941.0,A01,1.0,7,0,0.0,2.0,2.0,1.0,8,26,1545,1,1,3,1,3,3,7,2,2
7544,201600003358,1.0,1,1,2,11.0,0.0,0.0,0.0,1972.0,B02,1.0,7,0,0.0,2.0,3.0,16.0,8,26,1545,1,1,3,1,3,3,7,2,2
7545,201600003358,2.0,2,1,2,11.0,0.0,0.0,0.0,2000.0,B02,1.0,7,0,0.0,2.0,3.0,16.0,8,26,1545,1,1,3,1,3,3,7,2,2
7546,201600003359,1.0,1,1,1,11.0,0.0,0.0,0.0,1953.0,A01,1.0,7,0,0.0,1.0,1.0,1.0,8,4,1700,1,2,9,2,6,3,7,2,2
7547,201600003359,0.0,3,3,2,0.0,2.0,3.0,1.0,1934.0,A01,1.0,7,0,0.0,1.0,1.0,1.0,8,4,1700,1,2,9,2,6,3,7,2,2
7548,201600003360,1.0,1,3,2,13.0,0.0,0.0,0.0,1966.0,B02,1.0,7,0,0.0,0.0,4.0,19.0,10,8,1930,3,1,2,1,2,4,7,2,2
7549,201600003360,2.0,2,4,1,13.0,0.0,0.0,0.0,1968.0,B02,1.0,7,0,0.0,0.0,4.0,19.0,10,8,1930,3,1,2,1,2,4,7,2,2
7550,201600003360,1.0,1,3,1,13.0,0.0,0.0,0.0,1981.0,A01,1.0,7,0,0.0,2.0,1.0,1.0,10,8,1930,3,1,2,1,2,4,7,2,2
7551,201600003361,1.0,1,4,2,11.0,0.0,0.0,0.0,1990.0,B02,1.0,7,0,0.0,2.0,3.0,1.0,1,14,900,1,1,1,2,1,1,7,2,2
7552,201600003361,1.0,1,3,2,11.0,0.0,0.0,0.0,1967.0,A01,2.0,7,0,0.0,2.0,1.0,1.0,1,14,900,1,1,1,2,1,1,7,2,2
7553,201600003362,2.0,2,2,1,31.0,0.0,0.0,0.0,2011.0,A01,2.0,7,0,0.0,0.0,0.0,14.0,2,10,1630,1,1,1,1,7,3,7,2,2
7554,201600003362,1.0,1,2,2,13.0,0.0,0.0,0.0,1992.0,A01,2.0,7,0,0.0,0.0,0.0,14.0,2,10,1630,1,1,1,1,7,3,7,2,2
7555,201600003363,1.0,1,1,1,11.0,0.0,0.0,0.0,1988.0,A01,1.0,7,0,0.0,2.0,3.0,13.0,3,16,1045,1,1,1,1,1,1,7,2,2
7556,201600003363,1.0,1,1,1,11.0,0.0,0.0,0.0,1935.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,3,16,1045,1,1,1,1,1,1,7,2,2
7557,201600003363,2.0,2,3,2,11.0,0.0,0.0,0.0,1934.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,3,16,1045,1,1,1,1,1,1,7,2,2
7558,201600003364,1.0,1,4,1,11.0,0.0,0.0,0.0,1950.0,A01,1.0,7,0,0.0,0.0,1.0,0.0,3,26,1730,1,1,1,1,6,3,7,2,2
7559,201600003364,2.0,2,3,2,11.0,0.0,0.0,0.0,1968.0,A01,1.0,7,0,0.0,0.0,1.0,0.0,3,26,1730,1,1,1,1,6,3,7,2,2
7560,201600003365,1.0,1,3,1,21.0,0.0,0.0,0.0,1992.0,A01,1.0,31,0,0.0,2.0,1.0,17.0,8,6,1515,1,1,1,1,1,3,7,1,2
7561,201600003365,1.0,1,1,1,11.0,0.0,0.0,0.0,1995.0,B02,1.0,7,0,0.0,2.0,3.0,1.0,8,6,1515,1,1,1,1,1,3,31,2,1
7562,201600003366,4.0,2,1,2,31.0,0.0,0.0,0.0,2008.0,D04,2.0,7,0,0.0,2.0,1.0,1.0,8,23,1730,1,1,1,1,5,3,7,2,2
7563,201600003366,1.0,1,1,2,11.0,0.0,0.0,0.0,1975.0,D04,2.0,7,0,0.0,2.0,1.0,1.0,8,23,1730,1,1,1,1,5,3,7,2,2
7564,201600003366,3.0,2,1,1,31.0,0.0,0.0,0.0,2010.0,D04,2.0,7,0,0.0,2.0,1.0,1.0,8,23,1730,1,1,1,1,5,3,7,2,2
7565,201600003366,2.0,2,4,2,11.0,0.0,0.0,0.0,1977.0,C03,2.0,7,0,0.0,2.0,1.0,1.0,8,23,1730,1,1,1,1,5,3,7,2,2
7566,201600003366,1.0,1,3,1,11.0,0.0,0.0,0.0,1974.0,C03,2.0,7,0,0.0,2.0,1.0,1.0,8,23,1730,1,1,1,1,5,3,7,2,2
7567,201600003366,2.0,2,1,2,11.0,0.0,0.0,0.0,1973.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,8,23,1730,1,1,1,1,5,3,7,2,2
7568,201600003366,1.0,1,1,1,11.0,0.0,0.0,0.0,1970.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,8,23,1730,1,1,1,1,5,3,7,2,2
7569,201600003366,3.0,2,1,1,31.0,0.0,0.0,0.0,2011.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,8,23,1730,1,1,1,1,5,3,7,2,2
7570,201600003366,1.0,1,2,1,11.0,0.0,0.0,0.0,1952.0,A01,1.0,7,0,0.0,2.0,3.0,5.0,8,23,1730,1,1,1,1,5,3,7,2,2
7571,201600003367,1.0,1,1,1,11.0,0.0,0.0,0.0,1922.0,A01,2.0,7,0,0.0,2.0,2.0,17.0,10,15,915,1,2,1,1,3,1,1,2,1
7572,201600003367,1.0,1,4,1,91.0,0.0,0.0,0.0,1932.0,B02,2.0,1,0,0.0,2.0,8.0,15.0,10,15,915,1,2,1,1,3,1,7,1,2
7573,201600003368,1.0,1,1,1,11.0,0.0,0.0,0.0,1950.0,A01,1.0,7,0,0.0,2.0,3.0,15.0,11,2,2030,3,2,3,1,3,4,7,2,2
7574,201600003368,1.0,1,3,1,11.0,0.0,0.0,0.0,1986.0,B02,2.0,7,0,0.0,2.0,3.0,1.0,11,2,2030,3,2,3,1,3,4,7,2,2
7575,201600003369,2.0,2,3,2,11.0,0.0,0.0,0.0,1965.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,10,30,1900,3,1,1,1,1,4,7,2,2
7576,201600003369,1.0,1,1,2,11.0,0.0,0.0,0.0,1996.0,B02,1.0,7,0,0.0,2.0,1.0,1.0,10,30,1900,3,1,1,1,1,4,7,2,2
7577,201600003369,1.0,1,3,2,11.0,0.0,0.0,0.0,1942.0,A01,2.0,7,0,0.0,2.0,1.0,15.0,10,30,1900,3,1,1,1,1,4,7,2,2
7578,201600003369,2.0,2,1,1,11.0,0.0,0.0,0.0,1936.0,A01,2.0,7,0,0.0,2.0,1.0,15.0,10,30,1900,3,1,1,1,1,4,7,2,2
7579,201600003370,1.0,1,3,2,21.0,0.0,0.0,0.0,1974.0,A01,1.0,30,0,0.0,0.0,0.0,2.0,9,25,2115,5,1,6,1,1,4,7,1,2
7580,201600003370,1.0,1,1,1,11.0,0.0,0.0,0.0,1945.0,B02,1.0,7,0,0.0,0.0,0.0,2.0,9,25,2115,5,1,6,1,1,4,30,2,1
7581,201600003371,1.0,1,3,2,11.0,0.0,0.0,0.0,1994.0,A01,1.0,7,0,2.0,0.0,3.0,1.0,3,17,2345,3,1,1,2,6,5,7,2,2
7582,201600003372,1.0,1,3,1,11.0,0.0,0.0,0.0,1993.0,A01,1.0,7,0,8.0,0.0,7.0,1.0,4,11,2200,3,1,1,1,6,5,7,2,2
7583,201600003373,1.0,1,1,2,11.0,0.0,0.0,0.0,1993.0,B02,1.0,7,0,0.0,2.0,3.0,15.0,6,10,1530,1,2,2,2,3,3,7,2,2
7584,201600003373,2.0,2,1,1,11.0,0.0,0.0,0.0,1997.0,B02,1.0,7,0,0.0,2.0,3.0,15.0,6,10,1530,1,2,2,2,3,3,7,2,2
7585,201600003373,1.0,1,1,1,11.0,0.0,0.0,0.0,1937.0,A01,1.0,7,0,0.0,2.0,3.0,1.0,6,10,1530,1,2,2,2,3,3,7,2,2
7586,201600003373,2.0,2,3,2,11.0,0.0,0.0,0.0,1942.0,A01,1.0,7,0,0.0,2.0,3.0,1.0,6,10,1530,1,2,2,2,3,3,7,2,2
7587,201600003374,1.0,1,3,1,11.0,0.0,0.0,0.0,1979.0,A01,2.0,7,0,0.0,2.0,3.0,1.0,7,15,1745,1,1,2,1,3,3,7,2,2
7588,201600003374,2.0,2,3,2,11.0,0.0,0.0,0.0,1979.0,A01,2.0,7,0,0.0,2.0,3.0,1.0,7,15,1745,1,1,2,1,3,3,7,2,2
7589,201600003374,3.0,2,3,2,11.0,0.0,0.0,0.0,2005.0,A01,2.0,7,0,0.0,2.0,3.0,1.0,7,15,1745,1,1,2,1,3,3,7,2,2
7590,201600003374,4.0,2,3,1,11.0,0.0,0.0,0.0,2002.0,A01,2.0,7,0,0.0,2.0,3.0,1.0,7,15,1745,1,1,2,1,3,3,7,2,2
7591,201600003374,1.0,1,1,1,11.0,0.0,0.0,0.0,1996.0,B02,2.0,7,0,0.0,2.0,2.0,1.0,7,15,1745,1,1,2,1,3,3,7,2,2
7592,201600003375,1.0,1,1,1,11.0,0.0,0.0,0.0,1958.0,A01,1.0,7,0,0.0,2.0,1.0,1.0,9,17,1900,1,1,2,1,1,4,7,2,2
7593,201600003375,1.0,1,2,1,11.0,0.0,0.0,0.0,1959.0,B02,1.0,7,0,0.0,2.0,8.0,1.0,9,17,1900,1,1,2,1,1,4,7,2,2
7594,201600003375,2.0,2,3,2,11.0,0.0,0.0,0.0,1960.0,B02,1.0,7,0,0.0,2.0,8.0,1.0,9,17,1900,1,1,2,1,1,4,7,2,2
7595,201600003376,1.0,1,3,1,23.0,0.0,0.0,0.0,2000.0,A01,1.0,30,0,0.0,2.0,0.0,1.0,10,30,1900,2,1,1,1,5,4,2,1,1
7596,201600003376,2.0,2,1,1,21.0,0.0,0.0,0.0,2000.0,A01,1.0,30,0,0.0,2.0,0.0,1.0,10,30,1900,2,1,1,1,5,4,2,1,1
7597,201600003376,1.0,1,1,1,21.0,0.0,0.0,0.0,2000.0,B02,2.0,30,0,0.0,2.0,1.0,1.0,10,30,1900,2,1,1,1,5,4,2,1,1
7598,201600003376,1.0,1,3,1,22.0,0.0,0.0,0.0,2000.0,C03,0.0,2,0,0.0,2.0,1.0,1.0,10,30,1900,2,1,1,1,5,4,30,1,1
7599,201600003377,3.0,2,3,1,11.0,0.0,0.0,0.0,2013.0,B02,1.0,7,0,0.0,2.0,3.0,1.0,2,7,1045,1,1,1,1,1,1,7,2,2
7600,201600003377,1.0,1,4,2,11.0,0.0,0.0,0.0,1988.0,B02,1.0,7,0,0.0,2.0,3.0,1.0,2,7,1045,1,1,1,1,1,1,7,2,2
7601,201600003377,1.0,1,1,1,11.0,0.0,0.0,0.0,1980.0,A01,2.0,7,0,0.0,2.0,1.0,6.0,2,7,1045,1,1,1,1,1,1,7,2,2
7602,201600003377,2.0,2,1,1,11.0,0.0,0.0,0.0,1954.0,A01,2.0,7,0,0.0,2.0,1.0,6.0,2,7,1045,1,1,1,1,1,1,7,2,2
7603,201600003378,1.0,1,1,1,11.0,0.0,0.0,0.0,1944.0,A01,1.0,7,0,0.0,0.0,6.0,9.0,4,22,1515,1,1,2,1,1,3,7,2,2
7604,201600003378,1.0,1,3,1,13.0,0.0,0.0,0.0,1949.0,B02,2.0,7,0,0.0,2.0,1.0,1.0,4,22,1515,1,1,2,1,1,3,7,2,2
7605,201600003379,1.0,1,3,2,11.0,0.0,0.0,0.0,1957.0,A01,1.0,7,0,0.0,2.0,3.0,9.0,6,22,915,1,1,2,1,3,1,10,2,2
